fold	epoch	train loss	valid loss
2	72	0.24448268411262017	0.40008305623969426
2	73	0.2392499046871884	0.40317810282058514
2	74	0.23882336464930293	0.41198315724151297
2	75	0.23939791136001856	0.4045214631426882
2	76	0.2374281695966024	0.4236512971851093
2	77	0.24158771270260793	0.41103508283940304
2	78	0.23762644050422724	0.41223355543276446
2	79	0.23627313581000228	0.4127397526700589
2	80	0.23662353921308674	0.42038217876698863
2	81	0.2395916196485103	0.4165379826255906
2	82	0.2352299996255705	0.4138401039076357
2	83	0.2329889443671184	0.4115773574202305
3	1	0.8226511705188504	0.620281945795558
3	2	0.5919172464748154	0.541836154755771
3	3	0.5467179404739122	0.5232568560135238
3	4	0.5237196001016162	0.5039637990743449
3	5	0.500667443673752	0.5174733566732372
3	6	0.48848608796110704	0.4883827231692762
3	7	0.4690521343296352	0.4654096935220826
3	8	0.4558389327680077	0.46480746946360113
3	9	0.4437439835183893	0.5023505152746139
3	10	0.43236958319456564	0.5088453753571628
3	11	0.4191756496943817	0.45759086447764624
3	12	0.4129971607343609	0.4692412746458087
3	13	0.40136402920853825	0.44719624914255246
3	14	0.39381181119608794	0.4445575048139997
3	15	0.39746971842607987	0.4456222578093357
3	16	0.3776790870607344	0.44348494582167786
3	17	0.3729495348055596	0.44033795942687315
3	18	0.3666113777562221	0.4365907155582846
3	19	0.36255352405014346	0.4341340858502439
3	20	0.3555430796247489	0.4433143215234204
3	21	0.3511907263660038	0.434385918317751
3	22	0.3508452497829303	0.4375299075256388
3	23	0.3386015132900355	0.434144310521574
3	24	0.33677141208671146	0.42683613052848374
3	25	0.3312487845057874	0.43724769959390797
3	26	0.3269073450634374	0.42804270077088696
3	27	0.3241165142563403	0.4243680889530654
3	28	0.3202625678820754	0.4376220025990961
3	29	0.316068867333365	0.432681620647545
3	30	0.3081151867672233	0.45141865223540856
3	31	0.3078252219269217	0.44241772212956904
3	32	0.3042028240090171	0.42473252733688893
3	33	0.30283395236363164	0.4298577267057904
3	34	0.29977625202713737	0.42901054767121694
3	35	0.29437358487831833	0.434115854990356
3	36	0.29586286749800467	0.43424411855190465
3	37	0.2888072128793423	0.42799094693188955
3	38	0.28758904984653066	0.42510023244488787
3	39	0.28416731964151765	0.42231181498235193
3	40	0.28144137442849126	0.4238361745230301
3	41	0.28245654798719433	0.4307943767351312
3	42	0.2780983699247984	0.4212988742985911
3	43	0.2784025021538016	0.4240851315403153
3	44	0.27275487576974433	0.4478027378291208
3	45	0.27120922888184135	0.43682153617745995
3	46	0.27330707590756437	0.4246971735158152
3	47	0.2639595945067718	0.4280595252876147
3	48	0.2676270574062162	0.4215665680780849
3	49	0.26394987969268385	0.433177974167224
3	50	0.26292343267422824	0.4196859359635902
3	51	0.2623130290073931	0.4330510110084244
3	52	0.2573619495900322	0.4197360725790368
3	53	0.2608848561755479	0.433649529837888
3	54	0.2625034377373781	0.4196110887999248
3	55	0.2582265835008202	0.41747789553534437
3	56	0.2561508758095231	0.4232448674870043
3	57	0.25573173296372004	0.4279315456379429
3	58	0.2529226628047698	0.4168481242846263
3	59	0.25018334644983736	0.4284348760339902
3	60	0.25336591603360925	0.4507531604265577
3	61	0.2506496995471017	0.4131639408138531
3	62	0.24952956082823702	0.42617899474322585
3	63	0.25103475394193264	0.4221995073262036
3	64	0.2451358067232298	0.4239061911830633
3	65	0.2458027583222601	0.4153647001556289
3	66	0.24550531579903354	0.44408685479694876
3	67	0.24284509260208878	0.41802494983475114
3	68	0.24578137099333355	0.4141058916021994
3	69	0.24206656413858527	0.4254168297292487
3	70	0.2444303039158612	0.4155192333322953
3	71	0.24070320994796873	0.4237110601613041
3	72	0.24203249427457393	0.41866107327146157
3	73	0.24121830150818516	0.42106130858718716
3	74	0.23904458590767455	0.4247681667547765
3	75	0.2415290034146088	0.4201572381038969
3	76	0.23895030192267347	0.4152610721099503
3	77	0.2372268412728777	0.4299460175601838
3	78	0.2378225776702926	0.4231684737091772
3	79	0.23385866595674226	0.4277971464837819
3	80	0.23590009389529287	0.4123042003110104
3	81	0.23638110397976664	0.427851924942576
3	82	0.2362081667530476	0.43213356152018895
3	83	0.23401183526470093	0.4265368672963166
3	84	0.2338320868982724	0.4180024955487504
3	85	0.23029687383453848	0.42208793364438907
3	86	0.2339091992432059	0.41706865388807896
3	87	0.23127491296531175	0.4242269485767654
3	88	0.23147466042765366	0.41776122645122843
3	89	0.22991549130053815	0.42476266880549307
3	90	0.23044289407493276	0.41804004837051295
3	91	0.22825634123521268	0.42641329117672183
3	92	0.2314079733727069	0.4138096805806716
3	93	0.2282658934645855	0.4194480761517063
3	94	0.22781544277304802	0.42356926550292295
3	95	0.23003250657400526	0.41641182928961495
3	96	0.22809458328290316	0.4169609494007097
3	97	0.22865760390155682	0.41575953954100187
3	98	0.23321364193125055	0.42878070673757224
3	99	0.23083683942866223	0.41445571368448303
3	100	0.2271749458396767	0.4251034514642857
3	101	0.2244328399692323	0.4250308886538967
3	102	0.2291879736656388	0.42018541704218293
3	103	0.22490481836893159	0.41656842153822154
3	104	0.22477103264005596	0.4318145019637401
3	105	0.2244245286666743	0.416225383801932
3	106	0.22660681914536682	0.43547318138629726
3	107	0.22552950747828882	0.42195423889918376
3	108	0.22398489660136972	0.42871020823822426
3	109	0.2261959093110581	0.4150222389837036
3	110	0.22167294693896478	0.4390318534820745
4	1	0.8555870350665282	0.6249454892355646
4	2	0.6190095666604366	0.5120154529704644
4	3	0.5583198806047908	0.47654359395428175
4	4	0.5279378149384932	0.47980610620849123
4	5	0.5037158541425237	0.4706457068768491
4	6	0.4885787477926689	0.4621881666221383
4	7	0.4751169117972764	0.4548892190831289
4	8	0.4611557617309658	0.4338558528427522
4	9	0.4481799905563178	0.4358366867889364
4	10	0.44708076293767085	0.43210401873074655
4	11	0.42450913673388896	0.4501809049726796
4	12	0.4173315712047831	0.43562484924869066
4	13	0.41066906042762674	0.4211090730483456
4	14	0.4044900516528544	0.42260962313982287
4	15	0.3939184046020965	0.4365923377313378
4	16	0.38957793853261397	0.44413783293309567
4	17	0.37971120492401994	0.42131392863108497
4	18	0.3787007303444086	0.4110912435783514
4	19	0.36781884823762345	0.4213637811240375
4	20	0.36305649166112797	0.41347650630735255
4	21	0.3575626944777167	0.437513870822246
4	22	0.3526684654241082	0.4119945726104002
4	23	0.34719197833519333	0.41114953939569293
4	24	0.3466205626293215	0.41822745543065426
4	25	0.33570616811069265	0.41154012578957494
4	26	0.33267663914196904	0.4073030865971697
4	27	0.32963314993525655	0.4308948146159573
4	28	0.3279871659380434	0.4158754034935375
4	29	0.3183691397420462	0.40682689361142604
4	30	0.31964223113746143	0.4090561297040946
4	31	0.3166385034474383	0.4056186402749678
4	32	0.31336760137143865	0.40657641767613034
4	33	0.30970360104083827	0.414008075114695
4	34	0.3044672229937539	0.4028533326442166
4	35	0.3031660314045282	0.4082867237788628
4	36	0.29957047472537895	0.409381594916957
4	37	0.2968910340560526	0.40765594614689427
4	38	0.2926748859259864	0.4083232118257785
4	39	0.290535933245595	0.39694552102484887
4	40	0.2872107553865847	0.4023653065042024
4	41	0.2872492508749939	0.4062188078152417
4	42	0.28692170308298065	0.4136524942338256
4	43	0.2829126579870558	0.4018556063356332
4	44	0.2780040152016976	0.41442746966550714
4	45	0.2771309718788021	0.5353395876214698
4	46	0.2812351402660234	0.4105134885955615
4	47	0.27090641539682814	0.398848896576322
4	48	0.27209628898464655	0.4040146761248053
4	49	0.2700904424214157	0.40132327472573875
4	50	0.2726488554997214	0.41942142692555806
4	51	0.2735603676211567	0.4015271175034055
4	52	0.2638527170396993	0.410046682393593
4	53	0.2677271621200118	0.42378468232314914
4	54	0.2635868421116201	0.3989609778717213
4	55	0.2637348866224008	0.3972303311310893
4	56	0.262375570181355	0.3932619821477695
4	57	0.2576825504630371	0.41561052013623
4	58	0.2571771604304787	0.40457464791439446
4	59	0.26046176672473254	0.41352631235923026
4	60	0.258856152058888	0.39704275157552726
4	61	0.2527448479883288	0.4040835582430708
4	62	0.254952316447759	0.4016967464778112
4	63	0.2499458350571736	0.3960254853163507
4	64	0.2517715913521855	0.4052172374809589
4	65	0.2504807235559717	0.4119970817711244
4	66	0.2505029136900767	0.4146137600863359
4	67	0.24760275408420837	0.40370900713091606
4	68	0.24501607376931459	0.3972946485445272
4	69	0.24747150871371773	0.40364751862131665
4	70	0.24529530940205152	0.3961809817767396
4	71	0.24170327534687766	0.4060468569977123
4	72	0.24564474697060618	0.41389385334383894
4	73	0.242652197950931	0.40234364953563406
4	74	0.2396506658215171	0.4048861219899815
4	75	0.2405503485914909	0.4068120411027868
4	76	0.24203981064526203	0.4090325968214985
4	77	0.2396221813187442	0.4105661983730094
4	78	0.239686699292334	0.40190151576018585
4	79	0.23990474715916651	0.4004585741897354
4	80	0.23754141430879136	0.3983813510556103
4	81	0.2390961783379024	0.4098647717557611
4	82	0.23412242575654996	0.4135031600091146
4	83	0.234839957676942	0.4071895965101862
4	84	0.23784247636912054	0.41491944208583226
4	85	0.23409779701845573	0.40749116931702983
4	86	0.2365435826682464	0.406347163679743
5	1	0.8675461596819201	0.6095465763402912
5	2	0.6202051300112295	0.5275360108896194
5	3	0.5589710727398378	0.5398327629262903
5	4	0.5273383768472102	0.5985023820568732
5	5	0.5124428521828601	0.5008153904347875
5	6	0.4913010609339488	0.498949495094825
5	7	0.47594698133845864	0.4923280289548025
5	8	0.46425552779101464	0.4607782513429756
5	9	0.4467499849079729	0.44689351014871903
5	10	0.4382411222107793	0.45522531751187867
5	11	0.42995536606429746	0.44763167339373816
5	12	0.41842127151708297	0.4386578376006743
5	13	0.4101603291855637	0.4459845432649653
5	14	0.4019425887223969	0.4366512773525589
5	15	0.39232771778438996	0.4274972564024133
5	16	0.38579620003793863	0.43575565606460975
5	17	0.38062909851600296	0.4239472256111172
5	18	0.3753143102398656	0.43692117571409517
5	19	0.36494888881865695	0.4281806652516443
5	20	0.3598631381356674	0.4113262871760783
5	21	0.35592476329150086	0.4218032764461773
5	22	0.34977606906287567	0.4155336714780794
5	23	0.3661618755203769	0.423996726110209
5	24	0.3368010262373292	0.4147413151845494
5	25	0.33599459064863313	0.423457398958004
5	26	0.33019117639492573	0.4484859776054591
5	27	0.3288691362031872	0.41059363973014346
5	28	0.32367775938208543	0.4166155678118076
5	29	0.31825246719236133	0.41355682498785296
5	30	0.31596426970007657	0.4234746645596339
5	31	0.31203626770808457	0.41733684677749133
5	32	0.3099534995839275	0.41190762538791964
5	33	0.30778639223594784	0.42964983302375875
5	34	0.3037231996491651	0.42454661771181196
5	35	0.3020662025822393	0.4134575679319065
5	36	0.29739083663582755	0.4006663389214357
5	37	0.29569452245725947	0.4466117651534165
5	38	0.2924337226898941	0.42929161411081523
5	39	0.2874487391495686	0.41598969666359703
5	40	0.2847804071028466	0.43494211332115607
5	41	0.2867596861359696	0.4095332808924227
5	42	0.2859920520214039	0.41160936487753064
5	43	0.27856760880714965	0.4107932017675137
5	44	0.27574427018375736	0.40778754867429023
5	45	0.2780325757577272	0.43036255824902875
5	46	0.27602768058420213	0.41316011937683966
5	47	0.27204279514986907	0.40769702901688565
5	48	0.27539052417875504	0.40330153071838215
5	49	0.26776750348025696	0.41187052018019
5	50	0.2677264595071521	0.4042375137759603
5	51	0.2644523761268452	0.41112495900885376
5	52	0.2734480037594899	0.4018872905219823
5	53	0.26087373222177246	0.4203480453668129
5	54	0.26329761467110563	0.4178397518585933
5	55	0.2607010335262542	0.4288366478555194
5	56	0.26027699672841165	0.4366289107622612
5	57	0.25909811845996306	0.4077571145531988
5	58	0.2549111500797807	0.4266518946249999
5	59	0.25769399406924454	0.43636006933008403
5	60	0.2551189021217996	0.4070975674651958
5	61	0.2527344946416397	0.408154882885542
5	62	0.25220666253009777	0.4109103367417103
5	63	0.2515246332025219	0.4020896450790837
5	64	0.2508922664614626	0.41089545279846595
5	65	0.24890381519612864	0.4104767430692174
5	66	0.249186668087208	0.4191310636356947
6	1	0.8355492822530459	0.570547442764781
6	2	0.6076740324497223	0.5183018718191255
6	3	0.5552987668518464	0.5405723251955248
6	4	0.5288991017766592	0.5034783470967633
6	5	0.5087391818019049	0.4819639167179067
6	6	0.4884003223416194	0.4816592499982342
6	7	0.4717210491627022	0.4670303785126959
6	8	0.46096155223516	0.4565795140321179
6	9	0.4494366527984411	0.457838351492747
6	10	0.43331568186475944	0.46819193129404696
6	11	0.4269123587671054	0.4419789840812818
6	12	0.4194165059560226	0.45208925630094304
6	13	0.4070597551689927	0.4315493968792602
6	14	0.3977501201697504	0.4381512778913174
6	15	0.39230972645759676	0.43951157425191295
6	16	0.38490235061330985	0.43166302776378795
6	17	0.3796434572129611	0.43301636675642574
6	18	0.3807504472015978	0.416760692958697
6	19	0.36470625015113883	0.4277912211923633
6	20	0.35695142588535383	0.4335822421965245
6	21	0.35469590410046076	0.43009168899522654
6	22	0.34883698495196325	0.4268671745440985
6	23	0.34655156203015064	0.4157195735735944
6	24	0.34065363492083917	0.4411440663329283
6	25	0.33728398052696906	0.43971588054520505
6	26	0.33287960179164733	0.41808712082279864
6	27	0.3253015150328126	0.4151495317056407
6	28	0.32158004163139514	0.42604129874664143
6	29	0.3196619087175664	0.4319660331882773
6	30	0.3149611200708757	0.41617026846105554
6	31	0.3114118384856264	0.41892543972170393
6	32	0.3204155046570334	0.41911487291853333
6	33	0.3039176456972483	0.4147600325173287
6	34	0.29995696562257146	0.42284694819484075
6	35	0.3007064550108754	0.41765170673388896
6	36	0.2981423399391762	0.41469062496200465
6	37	0.296441006839486	0.40906287824517845
6	38	0.29141223676353517	0.4115250002684947
6	39	0.2892966196145738	0.421599814569571
6	40	0.28607173699009497	0.4142889860662049
6	41	0.28924452583077004	0.41874073135136713
6	42	0.28107291031197373	0.423228424081954
6	43	0.27939213113511924	0.41064444468636396
6	44	0.2790670280608421	0.42056643183576764
6	45	0.2770632792645967	0.43371836525180735
6	46	0.2758250882579244	0.41415732683014955
6	47	0.27229739886770354	0.41169116277471446
6	48	0.2708463125021541	0.42274590937071893
6	49	0.2694484813012326	0.4108052981405292
6	50	0.2704287189909838	0.4082889269392398
6	51	0.26588798199956165	0.4163253258374049
6	52	0.2645320221810983	0.4133000304599954
6	53	0.2642526177124131	0.4095228662444509
6	54	0.2635861489238765	0.4128844275175472
6	55	0.2589871441827693	0.431155590465549
6	56	0.2586538989197801	0.41578041053913506
6	57	0.25742335190750076	0.42517835286185934
6	58	0.2623518621267456	0.4216000098642949
6	59	0.2555273012362324	0.40556328304032974
6	60	0.2526496128008372	0.41168017701209647
6	61	0.2555234713686837	0.41344078664434253
6	62	0.254024112410624	0.42010076949537434
6	63	0.2517371659021215	0.4289130733312229
6	64	0.25068922064727456	0.41610971014196374
6	65	0.25095387093918814	0.4062494228564387
6	66	0.2481373884237229	0.41460079328542043
6	67	0.24657754367784188	0.408280332181142
6	68	0.24755728572408126	0.41503040339837227
6	69	0.24492561207549637	0.41564250724265095
6	70	0.2462501177102807	0.41570592052944977
6	71	0.24522658483416696	0.40882868564592234
6	72	0.24342221498465977	0.4106904553124424
6	73	0.24694914005413027	0.423622589650508
6	74	0.2404620379537145	0.41325730996291965
6	75	0.24362021069469103	0.4120892420569073
6	76	0.2403874056867913	0.4206927550344501
6	77	0.24013174387827826	0.4143472129590941
6	78	0.2384696180387764	0.41181337633318277
6	79	0.23837764026735359	0.41028276586069234
6	80	0.23931351839665296	0.4083267764415421
6	81	0.2416160313795022	0.4257138101351135
6	82	0.23712989251474142	0.4182640177201045
6	83	0.2339443982255941	0.41371431109551404
6	84	0.23481719101357562	0.4220162551099757
6	85	0.23201132881954972	0.4176276420430665
6	86	0.23561043147192218	0.4129355862578739
6	87	0.2328241090047088	0.4087971053991217
6	88	0.2336962977325537	0.4109813817398287
6	89	0.22986564283856328	0.4224775429854545
7	1	0.84238217951833	0.5702043549542714
7	2	0.6115179300940079	0.5268456299292326
7	3	0.5574624437734946	0.5150097172588847
7	4	0.5283126870428387	0.5680207247868865
7	5	0.507253649459898	0.4785217751251935
7	6	0.48934081555419123	0.4578565241170014
7	7	0.474070926273295	0.44322702235973344
7	8	0.46317460544445394	0.4371192655378011
7	9	0.44511712733604974	0.43894832494402103
7	10	0.438788793398953	0.4703459721256061
7	11	0.42585241339419183	0.45065256284530086
7	12	0.4178334483573331	0.43689391432928953
7	13	0.40856526502158347	0.43686104147257315
7	14	0.39936681457440154	0.4255787545400458
7	15	0.39547808497594206	0.42942668713444954
7	16	0.3851072688107637	0.42011035415393305
7	17	0.3760680653034915	0.4129674295654566
7	18	0.3716863551980428	0.45268360901847743
7	19	0.36637261348129674	0.4338319110996732
7	20	0.3703777394343415	0.4255859961884603
7	21	0.3526600986063878	0.4287383999715003
7	22	0.3449460929563151	0.40980486792936766
7	23	0.3437894659565157	0.4376910310962596
7	24	0.3357627220279243	0.4289187441445071
7	25	0.335707931534702	0.41606635229115774
7	26	0.32997273843593583	0.416576334528704
7	27	0.32672145995477814	0.4138336508623703
7	28	0.3266382466081689	0.4230782003684937
7	29	0.31707440685257055	0.4193209527132789
7	30	0.31774746252477615	0.40818763116223233
7	31	0.311764024022541	0.40906451516143005
7	32	0.3111588114241455	0.40993969811146336
7	33	0.30496238832280453	0.4301222268979035
7	34	0.30446818956544364	0.4219619840804764
7	35	0.2978902718817949	0.412393639555247
7	36	0.2987696125424746	0.3947556730188666
7	37	0.29377457199959744	0.4186960624089932
7	38	0.29190016973765165	0.40277521470199623
7	39	0.2877967371267106	0.40706368080297545
7	40	0.2903765007929564	0.4038369195410725
7	41	0.28142113502136995	0.4100877547327284
7	42	0.2838052980247834	0.40817106570456135
7	43	0.28598227422402145	0.41855324710005165
7	44	0.27722070190629916	0.4064814482055368
7	45	0.2749640332351351	0.42417006784319455
7	46	0.2737890141802205	0.42324648397339526
7	47	0.27452682286887065	0.40515190394522865
7	48	0.27010577937575664	0.40264392973256197
7	49	0.2717598446991849	0.4301996777630526
7	50	0.26587807629615784	0.4153204887262924
7	51	0.2670967266735817	0.397221105943299
7	52	0.26509472881935603	0.4181890742517613
7	53	0.2621764544153335	0.4160210907775185
7	54	0.26415702721969164	0.4227390243497417
7	55	0.25881443220082107	0.4016099007727822
7	56	0.26378366271268633	0.4079708694463905
7	57	0.25633381396637367	0.40021310599237786
7	58	0.2564936592227157	0.40344191292570675
7	59	0.2561440548395521	0.4066431213288762
7	60	0.2524814542937288	0.4280005818752855
7	61	0.2521524629407552	0.3998840611836093
7	62	0.24897523121092896	0.39827365831014544
7	63	0.24678515456543748	0.40869116040716746
7	64	0.25049584321195023	0.4140665630675036
7	65	0.24986105491226215	0.39719718025977535
7	66	0.2472894209468884	0.40715269202057125
8	1	0.8421644146389993	0.5621190837752271
8	2	0.6112061111094861	0.525663564356814
8	3	0.5567731841562026	0.5544137106978009
8	4	0.5245278012029414	0.5279878136757827
8	5	0.5061387558532408	0.4960700036042992
8	6	0.49201911794914654	0.5238849226872407
8	7	0.47679034933816417	0.46374664763679774
8	8	0.45985172531583235	0.49874968531906816
8	9	0.45063099094264686	0.44959876083443107
8	10	0.4380462181874711	0.4436981387357409
8	11	0.427690437413872	0.4808665481873199
8	12	0.4178650096310416	0.44134169901217674
8	13	0.4098664592084203	0.43473963349952294
8	14	0.3991005876436859	0.4276927523183317
8	15	0.39272410225402526	0.42748444972316285
8	16	0.38537105615168493	0.45978581347229625
8	17	0.38947489238108285	0.4234989939435211
8	18	0.3690364374674953	0.41593655375204325
8	19	0.3625818375844697	0.42873817450587404
8	20	0.36116095630852063	0.44286003708839417
8	21	0.35998423190434214	0.4218658951798934
8	22	0.3515063741766896	0.4340682095541971
8	23	0.3453140266219166	0.4147310867747654
8	24	0.3449174626099628	0.4099711471437987
8	25	0.3393552280087821	0.4225238381026069
8	26	0.33199063443089166	0.4113920213582238
8	27	0.32962148795419927	0.419356927907509
8	28	0.3238413152294062	0.42735410128907686
8	29	0.31977935118690676	0.4234218775910118
8	30	0.3142515192803655	0.4259130383706767
8	31	0.3171372622994521	0.4303933909630186
8	32	0.3078918685609329	0.4235305328040578
8	33	0.30823572541645194	0.4213431981974693
8	34	0.3046120771436912	0.4191892479312715
8	35	0.30262800784358146	0.4184312729869209
8	36	0.29441648019637884	0.43355237584653256
8	37	0.2967047722820773	0.42049278076672303
8	38	0.2932904490891699	0.4305356320770385
8	39	0.2932855963274035	0.41970850532551957
8	40	0.2887741105581996	0.4371257633918587
8	41	0.28734735841780584	0.42036800381362227
8	42	0.2812272473163449	0.4287268951166645
8	43	0.28130364846284595	0.4208766281499458
8	44	0.2811938877995219	0.418630660949242
8	45	0.27843868636504593	0.41713582095114166
8	46	0.2730798595294234	0.41550607489612834
8	47	0.2753224646900044	0.4398021352585971
8	48	0.27393631498732657	0.423557941252267
